mean_yaw,std_yaw,mean_pitch,std_pitch,mean_roll,std_roll,looking_down_ratio,forward_ratio,face_visible_ratio,head_movement,mean_confidence,label
1.2806405894542596,1.598491075808291,0.4814384151491142,0.12198518327210786,-20.16972692879779,25.06660136601355,0.0,0.14666666666666667,1.0,0.45979898188149515,0.8868940655390422,Low Engagement
2.0398346376580787,1.7773677957721965,0.4409928627033841,0.10335993070944861,-31.828375431940763,23.250168736440408,0.0,0.02702702702702703,1.0,0.6275740765269258,0.8764993040948301,Low Engagement
2.9053258412542715,1.6390250331644696,0.40468723579443494,0.07424816249470408,-43.80153969480743,24.3056782912187,0.0,0.02702702702702703,1.0,0.7056058678228492,0.870473796451414,Low Engagement
3.5311446108546676,1.3927947303039512,0.3864409323672108,0.02354027322107729,-51.50084517643555,22.36202714690902,0.0,0.0,1.0,0.7196189190709101,0.8668034180005392,Low Engagement
3.5060669996632003,1.370991377936705,0.3865119427375685,0.02087877664582728,-51.4845234871489,23.18077593417374,0.0,0.0,1.0,0.6508319874615309,0.8696385272343954,Low Engagement
3.5971270366017456,1.255615637195093,0.38441483785819175,0.018551376531605674,-51.246526028195895,22.553568420516456,0.0,0.0,1.0,0.6733634819219444,0.8769815540627429,Low Engagement
3.2830751754502114,1.6224576380811608,0.4028644341366161,0.04975857670708251,-43.147406649503,28.978995551212083,0.0,0.039473684210526314,1.0,0.6158205733503738,0.8870739819187867,Low Engagement
2.6046858894405456,1.9359856023947557,0.4263073512040183,0.07317656716349707,-34.62110156013182,31.882267841172478,0.0,0.19736842105263158,1.0,0.46375922952413473,0.8978527878460131,Low Engagement
1.8170543419348621,1.8037462195399638,0.45603326115787723,0.08730190146280206,-22.007986512630882,26.571240647395204,0.0,0.35135135135135137,1.0,0.39717737574113404,0.9082446428569587,Low Engagement
1.062199092833624,1.3915796807930356,0.48346546734292734,0.0908683464332175,-11.553621641919584,19.711515354913427,0.0,0.5138888888888888,1.0,0.331101157155535,0.9187272555298276,Low Engagement
0.5457160848104675,0.97167371000752,0.5139705826306575,0.07535695888934683,-4.833099801384279,11.455746961673125,0.0,0.6857142857142857,1.0,0.13584923158718787,0.9267343061310904,Low Engagement
0.09262078284586071,0.316410470292875,0.5469623782818203,0.04148999874674204,-0.09336669693337013,3.799670802713704,0.0,0.873015873015873,1.0,0.061037277267902486,0.9350130028194852,Low Engagement
0.0070579070260387315,0.08446596760825135,0.5581561362634245,0.018271846932147322,-0.7544258954190933,1.6530313099642902,0.0,1.0,1.0,0.025811453086981673,0.9381644346497275,Low Engagement
0.05524910654753441,0.0535519831375551,0.5578534939368235,0.01901855854096666,-0.7792717198038727,1.5665576367794212,0.0,1.0,1.0,0.023968188722905855,0.9385804307460784,Low Engagement
